customer_id,age,gender,city_tier,city_name,employment_type,monthly_income,credit_score,existing_loans,years_employed,education_level,acquisition_channel,onboarding_date
CUST007938,31,Male,Tier 2,Rewa,Gig Worker,13903,507,0,1,Postgraduate,Organic,2022-10-23
CUST007939,24,Other,Tier 2,Bijapur,Gig Worker,28768,662,0,8,Graduate,Organic,2022-06-02
CUST007940,28,Female,Tier 3,Kolkata,Gig Worker,26873,567,0,4,Graduate,DSA Agent,2022-04-24
CUST007941,37,Female,Tier 1,Mehsana,Gig Worker,20270,518,1,10,Graduate,Social Media,2023-09-14
CUST007942,45,Male,Tier 3,Salem,Self Employed,41296,607,0,15,Postgraduate,Referral,2023-07-28
CUST007943,33,Female,Tier 3,Meerut,Business Owner,166974,631,0,32,Postgraduate,Referral,2022-04-27
CUST007944,26,Female,Tier 1,Panihati,Salaried,51366,818,0,20,Graduate,Organic,2023-01-03
CUST007945,38,Male,Tier 2,Ghaziabad,Gig Worker,29381,527,0,1,Postgraduate,Organic,2023-09-18
CUST007946,31,Male,Tier 1,Vasai-Virar,Salaried,41431,825,0,5,School,Social Media,2022-01-08
CUST007947,47,Male,Tier 1,Jamalpur,Self Employed,89291,599,0,21,Postgraduate,Social Media,2022-05-18
CUST007948,49,Female,Tier 2,Jodhpur,Self Employed,48108,749,1,1,Postgraduate,Social Media,2022-11-24
CUST007949,39,Male,Tier 3,Bally,Business Owner,51996,651,0,38,Postgraduate,Referral,2023-01-24
CUST007950,33,Male,Tier 3,Ahmedabad,Salaried,139245,720,0,1,Graduate,Social Media,2022-04-15
CUST007951,45,Female,Tier 1,Bihar Sharif,Business Owner,186018,651,0,32,Graduate,DSA Agent,2023-11-25
CUST007952,45,Female,Tier 1,Bhiwandi,Salaried,53091,723,0,21,Graduate,Social Media,2023-10-22
CUST007953,30,Male,Tier 3,Aligarh,Self Employed,21793,648,0,18,Postgraduate,Social Media,2023-05-05
CUST007954,36,Male,Tier 2,Navi Mumbai,Salaried,145272,762,0,8,Postgraduate,Referral,2023-02-06
CUST007955,23,Female,Tier 1,Miryalaguda,Student,0,456,0,0,Graduate,Social Media,2023-02-19
CUST007956,27,Female,Tier 2,Ranchi,Gig Worker,22332,620,0,7,School,Social Media,2023-07-14
CUST007957,35,Male,Tier 3,Munger,Self Employed,88255,617,0,10,Professional,Social Media,2022-09-03
CUST007958,23,Female,Tier 2,Raichur,Student,2204,559,0,0,Graduate,Organic,2023-09-02
CUST007959,34,Male,Tier 1,Guna,Salaried,93046,725,0,8,Postgraduate,Social Media,2023-01-13
CUST007960,43,Other,Tier 2,Navi Mumbai,Salaried,53525,808,0,19,Graduate,Referral,2022-08-22
CUST007961,20,Male,Tier 1,Kirari Suleman Nagar,Student,0,435,0,0,Professional,Organic,2022-07-14
CUST007962,37,Male,Tier 2,Bharatpur,Salaried,132497,819,0,2,Professional,Referral,2023-03-13
CUST007963,34,Male,Tier 2,Jamshedpur,Salaried,96936,814,1,18,Graduate,DSA Agent,2023-10-29
CUST007964,33,Male,Tier 2,Tiruppur,Gig Worker,25917,529,1,18,Postgraduate,Social Media,2023-03-18
CUST007965,24,Female,Tier 3,Mau,Gig Worker,30591,619,1,15,School,Organic,2022-02-07
CUST007966,29,Female,Tier 3,Naihati,Salaried,76261,846,0,30,Graduate,Organic,2022-11-06
CUST007967,39,Female,Tier 1,Jamshedpur,Salaried,44595,778,0,24,Graduate,DSA Agent,2022-03-18
CUST007968,45,Male,Tier 1,Chittoor,Salaried,109204,823,0,11,Graduate,Organic,2023-06-21
CUST007969,24,Male,Tier 2,Proddatur,Gig Worker,28882,595,0,0,School,Organic,2022-05-07
CUST007970,23,Male,Tier 1,Nagaon,Student,9881,553,0,0,Graduate,Social Media,2022-02-16
CUST007971,35,Male,Tier 2,Chittoor,Business Owner,134130,665,1,33,Graduate,Social Media,2022-06-17
CUST007972,46,Female,Tier 2,Bhind,Self Employed,68792,737,0,3,Professional,DSA Agent,2023-09-25
CUST007973,27,Male,Tier 3,Ambattur,Salaried,132166,812,0,29,School,Social Media,2022-07-17
CUST007974,50,Female,Tier 2,Gorakhpur,Business Owner,91019,607,1,36,School,Referral,2023-01-06
CUST007975,32,Female,Tier 1,Aligarh,Gig Worker,32895,659,0,7,School,DSA Agent,2023-10-14
CUST007976,32,Male,Tier 1,Bhopal,Salaried,56257,846,0,3,Graduate,Organic,2023-05-05
CUST007977,35,Female,Tier 2,Tadepalligudem,Business Owner,37903,797,0,9,School,Social Media,2022-03-16
CUST007978,45,Male,Tier 2,Bhatpara,Self Employed,57708,708,0,13,School,DSA Agent,2022-12-16
CUST007979,42,Male,Tier 2,Panihati,Self Employed,56397,681,2,20,Graduate,Social Media,2023-08-02
CUST007980,50,Female,Tier 2,Chandrapur,Self Employed,53650,680,2,11,Postgraduate,Social Media,2022-09-17
CUST007981,30,Male,Tier 2,Pallavaram,Salaried,42779,701,0,13,School,Social Media,2022-07-21
CUST007982,43,Male,Tier 2,Jorhat,Salaried,44494,768,0,7,School,Referral,2022-10-08
CUST007983,41,Female,Tier 2,Shivpuri,Self Employed,99937,722,1,33,Postgraduate,Social Media,2022-10-07
CUST007984,41,Male,Tier 2,Ambattur,Salaried,60287,829,1,19,Graduate,DSA Agent,2023-03-12
CUST007985,27,Female,Tier 2,Sultan Pur Majra,Gig Worker,33873,586,0,0,Graduate,DSA Agent,2023-03-10
CUST007986,43,Male,Tier 3,Karaikudi,Self Employed,93788,599,1,13,Postgraduate,Referral,2023-12-25
CUST007987,30,Male,Tier 1,Chennai,Self Employed,85291,622,1,13,Graduate,Referral,2023-09-22
CUST007988,26,Female,Tier 2,Baranagar,Gig Worker,23121,593,0,1,School,Organic,2022-07-20
CUST007989,42,Female,Tier 1,Jamalpur,Self Employed,77298,699,3,25,Graduate,Referral,2022-09-25
CUST007990,25,Male,Tier 3,Nagercoil,Student,16470,440,0,0,Postgraduate,Social Media,2022-01-16
CUST007991,46,Male,Tier 2,Orai,Self Employed,35807,707,0,17,School,DSA Agent,2022-11-16
CUST007992,34,Female,Tier 1,Kanpur,Salaried,48615,846,0,28,Graduate,DSA Agent,2022-04-05
CUST007993,25,Male,Tier 1,Bardhaman,Salaried,85953,816,0,13,Graduate,Social Media,2022-09-30
CUST007994,37,Female,Tier 2,Jammu,Salaried,93258,772,0,27,Graduate,DSA Agent,2023-11-05
CUST007995,34,Female,Tier 1,Kakinada,Salaried,40125,821,0,16,Postgraduate,Referral,2023-06-12
CUST007996,36,Female,Tier 2,Gaya,Salaried,40449,704,2,29,Postgraduate,Social Media,2023-04-16
CUST007997,26,Female,Tier 1,Bhilai,Salaried,60841,724,0,11,Professional,Organic,2022-06-04
CUST007998,34,Female,Tier 2,Bhimavaram,Gig Worker,17856,500,1,19,School,Referral,2023-03-25
CUST007999,38,Female,Tier 1,Yamunanagar,Business Owner,57026,639,1,18,Graduate,DSA Agent,2023-03-24
CUST008000,34,Female,Tier 1,Suryapet,Salaried,148027,840,0,11,Postgraduate,Social Media,2023-05-20
CUST008001,35,Female,Tier 2,Sirsa,Self Employed,41277,569,0,18,Postgraduate,Social Media,2023-05-20
CUST008002,29,Male,Tier 3,Sikar,Self Employed,84708,558,1,18,Postgraduate,Social Media,2023-02-23
CUST008003,45,Male,Tier 1,Jaipur,Salaried,58253,771,2,21,Graduate,Referral,2022-05-16
CUST008004,30,Female,Tier 2,Mango,Business Owner,43352,765,2,16,School,Organic,2023-08-30
CUST008005,26,Female,Tier 3,Amritsar,Gig Worker,18439,543,1,12,Graduate,Organic,2022-08-10
CUST008006,24,Male,Tier 2,Udupi,Gig Worker,28763,676,0,4,Graduate,Social Media,2022-10-03
CUST008007,44,Male,Tier 3,Sambalpur,Self Employed,67623,615,0,37,Graduate,Organic,2022-09-10
CUST008008,25,Female,Tier 3,Ajmer,Salaried,58804,807,0,25,School,Referral,2023-06-07
CUST008009,39,Female,Tier 2,Pondicherry,Self Employed,72653,698,0,27,Graduate,Social Media,2023-02-01
CUST008010,25,Male,Tier 2,Bhiwandi,Salaried,132433,811,0,29,Professional,DSA Agent,2023-01-14
CUST008011,24,Female,Tier 2,Bihar Sharif,Student,0,498,0,0,Postgraduate,Social Media,2023-08-25
CUST008012,38,Other,Tier 2,Munger,Gig Worker,16805,589,1,17,Professional,Referral,2023-07-27
CUST008013,46,Female,Tier 2,Kolkata,Self Employed,55825,583,1,12,Postgraduate,Referral,2022-12-14
CUST008014,44,Female,Tier 2,Bangalore,Salaried,40311,828,0,10,Postgraduate,Social Media,2023-11-22
CUST008015,38,Male,Tier 2,Davanagere,Self Employed,97188,566,0,1,Graduate,DSA Agent,2022-03-02
CUST008016,45,Female,Tier 2,Ranchi,Self Employed,59754,588,0,20,Postgraduate,DSA Agent,2022-10-23
CUST008017,24,Female,Tier 3,Sangli-Miraj & Kupwad,Gig Worker,19797,651,0,8,Graduate,Social Media,2023-04-22
CUST008018,40,Female,Tier 2,Rajpur Sonarpur,Self Employed,98146,587,1,38,Postgraduate,Referral,2022-08-11
CUST008019,36,Male,Tier 1,Udupi,Gig Worker,25927,679,0,15,School,DSA Agent,2022-12-27
CUST008020,24,Male,Tier 1,Gangtok,Student,0,513,0,0,Postgraduate,Social Media,2023-05-06
CUST008021,38,Male,Tier 2,Tumkur,Gig Worker,17870,665,0,4,Graduate,Social Media,2022-04-23
CUST008022,20,Male,Tier 2,Ambala,Student,0,518,0,0,School,Social Media,2023-11-06
CUST008023,20,Female,Tier 3,Muzaffarnagar,Student,0,533,1,0,Postgraduate,Social Media,2022-05-11
CUST008024,34,Female,Tier 3,Hyderabad,Gig Worker,33181,598,1,4,Graduate,DSA Agent,2023-05-13
CUST008025,39,Female,Tier 3,Aligarh,Salaried,91422,773,0,12,Graduate,Organic,2023-09-20
CUST008026,35,Female,Tier 2,Ghaziabad,Gig Worker,30546,598,0,11,Postgraduate,Social Media,2023-12-23
CUST008027,22,Male,Tier 1,Kanpur,Student,0,470,1,0,Graduate,Organic,2022-09-20
CUST008028,25,Female,Tier 2,Berhampur,Salaried,87182,849,0,1,Graduate,Social Media,2022-11-24
CUST008029,37,Female,Tier 2,Siliguri,Gig Worker,18738,627,0,9,Professional,Referral,2023-05-06
CUST008030,22,Female,Tier 2,Arrah,Student,0,559,0,0,School,Referral,2023-04-21
CUST008031,32,Female,Tier 2,Burhanpur,Gig Worker,13133,579,0,6,Postgraduate,DSA Agent,2023-03-21
CUST008032,41,Female,Tier 2,Bharatpur,Self Employed,57689,694,1,23,Graduate,Organic,2022-11-11
CUST008033,45,Female,Tier 3,Ramagundam,Salaried,129192,761,0,7,Graduate,Organic,2023-10-22
CUST008034,33,Male,Tier 1,Sambalpur,Salaried,99293,719,0,3,Professional,Social Media,2023-12-06
CUST008035,39,Female,Tier 1,Srikakulam,Self Employed,83797,727,0,7,Postgraduate,Social Media,2022-02-25
CUST008036,31,Female,Tier 2,Muzaffarpur,Salaried,95032,749,1,3,School,Organic,2022-03-03
CUST008037,40,Male,Tier 1,Jamalpur,Salaried,110189,780,0,19,Graduate,DSA Agent,2022-05-06
CUST008038,26,Female,Tier 3,Tiruchirappalli,Student,0,594,0,0,Graduate,Social Media,2022-09-24
CUST008039,40,Female,Tier 2,Anantapur,Salaried,115360,742,0,10,Graduate,Referral,2022-06-27
CUST008040,45,Female,Tier 3,Kochi,Business Owner,95095,666,0,21,Postgraduate,Referral,2022-09-01
CUST008041,46,Female,Tier 2,Panchkula,Business Owner,103901,716,0,5,Professional,Social Media,2022-09-04
CUST008042,37,Female,Tier 2,Rampur,Salaried,66121,812,0,6,Graduate,Referral,2023-05-23
CUST008043,34,Male,Tier 1,Pallavaram,Salaried,147097,812,0,16,Graduate,DSA Agent,2022-08-15
CUST008044,42,Male,Tier 2,Bhilai,Self Employed,63449,700,0,17,Postgraduate,Social Media,2023-07-06
CUST008045,38,Female,Tier 2,Chittoor,Gig Worker,14867,557,0,8,Postgraduate,Social Media,2022-07-27
CUST008046,42,Female,Tier 1,Suryapet,Salaried,144941,778,0,1,School,Social Media,2023-04-16
CUST008047,50,Female,Tier 2,Pondicherry,Self Employed,52363,694,0,15,Postgraduate,Organic,2023-05-16
CUST008048,33,Male,Tier 2,Durgapur,Salaried,135045,705,0,19,Postgraduate,Organic,2022-11-04
CUST008049,26,Male,Tier 2,Sultan Pur Majra,Student,19551,600,0,0,Graduate,Organic,2022-07-30
CUST008050,36,Female,Tier 1,Ozhukarai,Salaried,139520,822,0,25,Graduate,Organic,2023-11-21
CUST008051,37,Male,Tier 2,Guntur,Salaried,106457,704,1,16,Postgraduate,Referral,2022-12-12
CUST008052,35,Female,Tier 1,Guntakal,Salaried,104079,826,0,30,Postgraduate,Social Media,2023-08-30
CUST008053,42,Female,Tier 2,Phusro,Business Owner,166448,745,0,12,Professional,Social Media,2023-11-02
CUST008054,48,Female,Tier 2,Guna,Self Employed,71361,629,1,10,Postgraduate,Organic,2022-10-10
CUST008055,22,Male,Tier 1,Mau,Student,0,441,0,0,Graduate,Organic,2023-08-04
CUST008056,26,Female,Tier 2,Rampur,Gig Worker,32872,582,1,1,Professional,Social Media,2023-04-01
CUST008057,39,Female,Tier 3,Gandhinagar,Salaried,116572,727,0,16,Graduate,Organic,2023-02-09
CUST008058,34,Male,Tier 1,Khora ,Salaried,104603,805,1,12,Graduate,Social Media,2022-12-16
CUST008059,36,Male,Tier 3,Nanded,Gig Worker,20961,552,1,17,School,Social Media,2022-11-18
CUST008060,37,Male,Tier 2,Yamunanagar,Gig Worker,18823,639,0,0,School,Referral,2022-05-10
CUST008061,35,Male,Tier 2,Jamnagar,Self Employed,96460,574,0,18,Graduate,Referral,2022-05-23
CUST008062,34,Female,Tier 2,Jalna,Salaried,41670,778,0,30,Graduate,Social Media,2023-10-26
CUST008063,35,Female,Tier 1,Uluberia,Business Owner,81616,605,1,5,Postgraduate,DSA Agent,2022-01-18
CUST008064,33,Other,Tier 1,Bhusawal,Salaried,119379,813,0,5,Graduate,DSA Agent,2022-04-08
CUST008065,31,Female,Tier 3,Bhind,Business Owner,118000,780,0,2,Graduate,Organic,2023-07-20
CUST008066,27,Female,Tier 1,Vadodara,Salaried,115156,742,0,25,Postgraduate,DSA Agent,2022-07-02
CUST008067,35,Male,Tier 3,Amritsar,Gig Worker,33870,662,0,12,School,DSA Agent,2023-05-30
CUST008068,40,Female,Tier 1,Kota,Salaried,110718,798,0,19,Postgraduate,Organic,2022-07-15
CUST008069,35,Female,Tier 3,Jaunpur,Gig Worker,23726,525,0,6,Graduate,Organic,2023-08-01
CUST008070,34,Female,Tier 3,Ghaziabad,Gig Worker,34076,655,0,1,Graduate,Organic,2023-06-29
CUST008071,22,Female,Tier 2,Bhilai,Gig Worker,16328,638,1,4,Graduate,Social Media,2023-08-06
CUST008072,27,Female,Tier 2,Yamunanagar,Gig Worker,23637,565,2,7,School,Referral,2022-03-04
CUST008073,29,Female,Tier 3,Ongole,Self Employed,73835,629,1,24,Postgraduate,Social Media,2022-06-13
CUST008074,35,Female,Tier 2,Ongole,Self Employed,46096,712,0,30,Postgraduate,Organic,2022-05-10
CUST008075,22,Male,Tier 1,Thrissur,Student,0,564,0,0,Graduate,Organic,2022-11-05
CUST008076,36,Female,Tier 1,Morbi,Salaried,66508,788,1,28,Postgraduate,Social Media,2022-03-22
CUST008077,50,Female,Tier 3,Aizawl,Self Employed,62451,588,1,28,Graduate,Organic,2022-03-16
CUST008078,32,Male,Tier 2,Bettiah,Gig Worker,19718,582,0,2,Graduate,Organic,2022-02-19
CUST008079,32,Male,Tier 3,Gaya,Gig Worker,25466,621,0,2,Postgraduate,DSA Agent,2023-12-29
CUST008080,37,Female,Tier 1,Sagar,Gig Worker,14188,625,1,13,Postgraduate,Referral,2023-11-14
CUST008081,41,Male,Tier 1,Barasat,Salaried,132743,751,0,8,Graduate,DSA Agent,2023-01-03
CUST008082,39,Male,Tier 2,Jaunpur,Salaried,66062,835,0,13,Graduate,DSA Agent,2023-03-02
CUST008083,27,Female,Tier 1,Yamunanagar,Salaried,120988,763,0,2,Graduate,DSA Agent,2022-02-11
CUST008084,29,Female,Tier 2,Nanded,Salaried,143842,747,0,10,Graduate,Organic,2022-01-21
CUST008085,32,Female,Tier 2,Thoothukudi,Self Employed,87010,652,0,14,Graduate,Social Media,2023-08-22
CUST008086,29,Male,Tier 2,Singrauli,Self Employed,24013,706,1,1,Graduate,Social Media,2022-11-05
CUST008087,37,Male,Tier 2,Siliguri,Business Owner,84901,623,1,21,Graduate,DSA Agent,2023-02-11
CUST008088,37,Male,Tier 1,Gaya,Self Employed,20622,677,0,33,Postgraduate,Referral,2023-08-18
CUST008089,37,Male,Tier 1,Ranchi,Salaried,53175,807,0,19,Graduate,Referral,2022-03-06
CUST008090,23,Male,Tier 3,Erode,Student,0,553,0,0,Graduate,Social Media,2022-03-22
CUST008091,25,Other,Tier 3,Chandrapur,Student,0,488,0,0,Postgraduate,Organic,2022-07-23
CUST008092,24,Female,Tier 3,Hyderabad,Gig Worker,27993,612,0,8,Graduate,Social Media,2023-04-26
CUST008093,38,Male,Tier 2,Burhanpur,Gig Worker,17860,584,0,16,Graduate,Organic,2022-05-01
CUST008094,52,Male,Tier 1,Asansol,Business Owner,145453,737,1,14,Graduate,Referral,2022-03-07
CUST008095,35,Female,Tier 3,Jabalpur,Gig Worker,33823,569,0,10,Postgraduate,Social Media,2023-05-24
CUST008096,51,Female,Tier 3,Sonipat,Business Owner,153775,753,0,38,School,Organic,2023-12-25
CUST008097,30,Male,Tier 2,Motihari,Salaried,87255,780,1,9,Graduate,Referral,2023-11-19
CUST008098,33,Female,Tier 1,Fatehpur,Salaried,106788,772,0,19,School,Organic,2022-10-30
CUST008099,23,Male,Tier 1,Durgapur,Gig Worker,26791,611,0,13,Graduate,DSA Agent,2022-08-29
CUST008100,30,Male,Tier 3,Mahbubnagar,Gig Worker,19110,633,0,4,Graduate,Social Media,2022-06-28
CUST008101,23,Male,Tier 3,Bellary,Student,0,505,0,0,Postgraduate,Social Media,2022-07-12
CUST008102,33,Female,Tier 3,Dibrugarh,Business Owner,198894,606,2,36,Graduate,Organic,2023-07-27
CUST008103,29,Male,Tier 2,Medininagar,Gig Worker,20674,633,0,15,Graduate,Social Media,2022-08-09
CUST008104,43,Male,Tier 2,Vellore,Salaried,134163,824,0,20,Postgraduate,Organic,2022-12-11
CUST008105,23,Male,Tier 3,Firozabad,Student,0,465,0,0,Professional,Social Media,2023-05-02
CUST008106,50,Female,Tier 2,Gudivada,Self Employed,41948,594,0,24,School,DSA Agent,2022-04-09
CUST008107,31,Male,Tier 2,Belgaum,Salaried,141391,781,0,16,Graduate,Organic,2022-04-12
CUST008108,32,Male,Tier 3,Thanjavur,Gig Worker,31017,524,0,13,Graduate,Social Media,2023-02-14
CUST008109,37,Male,Tier 3,Noida,Self Employed,74362,598,1,4,Postgraduate,Referral,2023-10-14
CUST008110,31,Male,Tier 2,Chennai,Self Employed,85945,705,0,19,Graduate,Referral,2022-05-13
CUST008111,28,Female,Tier 2,Indore,Gig Worker,27696,650,0,16,Graduate,Organic,2022-01-23
CUST008112,37,Male,Tier 1,Bhalswa Jahangir Pur,Salaried,107593,729,1,7,Postgraduate,DSA Agent,2022-01-28
CUST008113,38,Male,Tier 3,Gangtok,Business Owner,187634,800,1,6,Postgraduate,Organic,2023-05-31
CUST008114,31,Female,Tier 2,Gwalior,Self Employed,22531,734,0,21,Graduate,Organic,2022-10-05
CUST008115,23,Male,Tier 3,Kavali,Gig Worker,12026,666,0,18,School,Referral,2023-10-31
CUST008116,29,Male,Tier 1,Haldia,Salaried,132635,810,1,22,Postgraduate,Referral,2023-12-12
CUST008117,35,Male,Tier 2,Bangalore,Self Employed,52222,746,1,13,School,Referral,2022-09-10
CUST008118,40,Female,Tier 1,Nellore,Salaried,149671,727,0,21,Professional,Social Media,2023-11-03
CUST008119,28,Female,Tier 1,Bulandshahr,Salaried,148535,791,0,13,Graduate,Organic,2023-01-05
CUST008120,25,Female,Tier 3,Howrah,Gig Worker,20320,670,0,8,Professional,Referral,2022-12-29
CUST008121,29,Female,Tier 1,Orai,Salaried,50602,805,2,17,Postgraduate,Referral,2023-11-08
CUST008122,33,Other,Tier 1,Panchkula,Self Employed,21605,607,0,6,Postgraduate,DSA Agent,2023-02-24
CUST008123,44,Female,Tier 1,Hapur,Salaried,68902,847,0,24,Postgraduate,Social Media,2023-12-28
CUST008124,42,Female,Tier 2,Kozhikode,Self Employed,23721,625,2,37,Graduate,Social Media,2022-07-31
CUST008125,43,Male,Tier 2,Solapur,Salaried,73090,811,2,30,Postgraduate,Referral,2023-03-03
CUST008126,30,Male,Tier 1,New Delhi,Salaried,93556,721,0,28,Graduate,DSA Agent,2022-12-12
CUST008127,28,Female,Tier 1,Siliguri,Salaried,48582,745,0,11,Graduate,DSA Agent,2022-04-15
CUST008128,52,Other,Tier 3,Morena,Business Owner,63842,749,1,38,Graduate,Organic,2023-06-26
CUST008129,26,Male,Tier 2,Sambhal,Student,0,517,0,0,School,DSA Agent,2023-02-23
CUST008130,25,Female,Tier 1,Sirsa,Salaried,56906,713,0,13,Graduate,Organic,2022-05-18
CUST008131,45,Female,Tier 2,Bokaro,Self Employed,62395,656,0,38,Postgraduate,Social Media,2023-04-04
CUST008132,48,Male,Tier 2,Belgaum,Self Employed,63579,583,2,1,Graduate,DSA Agent,2023-04-10
CUST008133,36,Male,Tier 2,Siliguri,Business Owner,126079,609,1,36,Postgraduate,Social Media,2022-12-21
CUST008134,35,Female,Tier 2,Kota,Gig Worker,26526,596,0,9,Postgraduate,Social Media,2023-05-06
CUST008135,49,Male,Tier 3,Aurangabad,Self Employed,54591,655,0,26,School,DSA Agent,2023-08-05
CUST008136,41,Female,Tier 2,Uluberia,Salaried,97242,789,0,11,Postgraduate,Social Media,2023-05-09
CUST008137,34,Female,Tier 2,Purnia,Gig Worker,18842,657,0,6,Graduate,DSA Agent,2023-11-13
CUST008138,50,Female,Tier 3,Pallavaram,Business Owner,81600,695,0,12,School,Organic,2023-03-15
CUST008139,34,Male,Tier 2,Bhusawal,Gig Worker,30481,572,2,16,Postgraduate,Social Media,2022-12-04
CUST008140,33,Female,Tier 1,Howrah,Salaried,61953,738,0,10,Postgraduate,Social Media,2023-02-11
CUST008141,40,Male,Tier 2,Sangli-Miraj & Kupwad,Salaried,118753,777,1,9,School,Social Media,2023-05-12
CUST008142,35,Male,Tier 2,Raipur,Self Employed,22825,711,1,12,School,DSA Agent,2023-05-12
CUST008143,47,Female,Tier 2,Agartala,Self Employed,82162,733,0,13,Postgraduate,DSA Agent,2023-02-19
CUST008144,34,Male,Tier 2,Gangtok,Gig Worker,17167,522,1,0,Postgraduate,Social Media,2022-08-29
CUST008145,30,Male,Tier 2,Patna,Business Owner,119460,740,1,11,Graduate,Organic,2023-12-07
CUST008146,26,Male,Tier 2,Akola,Salaried,94794,711,1,7,Postgraduate,Organic,2022-09-27
CUST008147,35,Female,Tier 2,Khandwa,Salaried,106364,763,2,28,Graduate,Organic,2023-01-10
CUST008148,43,Male,Tier 3,Dhule,Business Owner,159129,749,1,11,School,Referral,2023-02-24
CUST008149,29,Female,Tier 1,Gaya,Salaried,106754,787,0,15,Professional,Social Media,2022-06-26
CUST008150,37,Female,Tier 2,Bokaro,Salaried,89512,815,0,12,Graduate,Referral,2023-09-18
CUST008151,26,Female,Tier 3,Jehanabad,Gig Worker,22730,516,0,2,Graduate,DSA Agent,2022-03-11
CUST008152,18,Female,Tier 3,Bareilly,Student,0,527,0,0,Graduate,Referral,2022-12-10
CUST008153,44,Male,Tier 1,Udaipur,Salaried,60191,768,0,26,Graduate,Referral,2022-08-28
CUST008154,31,Male,Tier 1,Agartala,Business Owner,198643,775,0,6,Graduate,Social Media,2022-10-12
CUST008155,34,Male,Tier 2,Solapur,Self Employed,71077,706,0,17,Postgraduate,Social Media,2022-11-17
CUST008156,41,Male,Tier 3,Bhusawal,Salaried,101861,748,0,12,School,Referral,2022-07-21
CUST008157,50,Female,Tier 3,Madurai,Self Employed,72581,594,0,5,Graduate,Social Media,2022-05-01
CUST008158,33,Male,Tier 1,Madhyamgram,Gig Worker,16258,610,2,14,Graduate,Social Media,2022-08-24
CUST008159,27,Male,Tier 2,Thrissur,Gig Worker,14748,511,1,17,Postgraduate,Organic,2022-01-09
CUST008160,47,Female,Tier 3,Silchar,Self Employed,70534,699,1,15,Postgraduate,Social Media,2022-01-01
CUST008161,37,Female,Tier 1,Amroha,Business Owner,171011,751,0,17,Graduate,Organic,2023-02-11
CUST008162,39,Female,Tier 2,Tiruvottiyur,Salaried,105401,826,0,14,Graduate,Social Media,2023-09-26
CUST008163,35,Female,Tier 3,Patna,Gig Worker,31633,660,1,16,Graduate,Social Media,2023-08-12
CUST008164,29,Female,Tier 2,Ballia,Gig Worker,16955,655,2,7,Graduate,Organic,2023-10-21
CUST008165,29,Female,Tier 3,Dhule,Gig Worker,32102,633,0,12,Graduate,DSA Agent,2022-04-16
CUST008166,28,Male,Tier 2,Haridwar,Gig Worker,26010,667,0,18,Graduate,Social Media,2022-09-25
CUST008167,36,Other,Tier 1,South Dumdum,Salaried,134040,736,1,18,Graduate,DSA Agent,2022-08-11
CUST008168,44,Female,Tier 1,Parbhani,Self Employed,42427,590,0,19,Graduate,DSA Agent,2022-12-31
CUST008169,38,Male,Tier 2,Gangtok,Gig Worker,33740,586,0,6,School,Social Media,2023-02-20
CUST008170,30,Male,Tier 3,Gorakhpur,Salaried,142593,776,0,8,Graduate,Referral,2022-01-07
CUST008171,21,Female,Tier 2,Kozhikode,Student,3316,428,1,0,Graduate,DSA Agent,2023-06-19
CUST008172,19,Female,Tier 3,Raiganj,Student,0,600,0,0,School,Referral,2023-12-18
CUST008173,32,Male,Tier 2,New Delhi,Gig Worker,22295,613,1,18,Graduate,Organic,2023-01-18
CUST008174,44,Male,Tier 2,Panvel,Salaried,41193,812,0,7,Graduate,Organic,2023-08-10
CUST008175,46,Female,Tier 2,Phusro,Self Employed,58615,740,1,10,Graduate,Social Media,2023-01-06
CUST008176,37,Female,Tier 1,Sikar,Salaried,54750,700,1,9,Graduate,Organic,2022-08-21
CUST008177,42,Male,Tier 1,Bhilwara,Salaried,80172,777,0,20,Graduate,Social Media,2022-01-08
CUST008178,29,Male,Tier 2,Sangli-Miraj & Kupwad,Self Employed,80154,716,0,22,Graduate,Organic,2023-08-18
CUST008179,39,Female,Tier 2,Tadepalligudem,Salaried,110606,734,0,25,Postgraduate,Referral,2022-12-01
CUST008180,39,Male,Tier 2,Moradabad,Salaried,139634,711,1,14,Graduate,Referral,2023-09-12
CUST008181,32,Female,Tier 2,Mahbubnagar,Salaried,138588,730,0,24,School,Organic,2022-08-16
CUST008182,43,Male,Tier 2,Warangal,Salaried,67933,718,0,4,Graduate,Organic,2023-04-09
CUST008183,38,Male,Tier 1,Sangli-Miraj & Kupwad,Salaried,77606,823,0,19,Graduate,Social Media,2022-06-29
CUST008184,40,Male,Tier 2,Bokaro,Business Owner,37719,745,1,37,School,Organic,2023-09-11
CUST008185,31,Male,Tier 2,Kozhikode,Salaried,90036,817,0,18,Graduate,Organic,2022-01-06
CUST008186,38,Male,Tier 2,Munger,Salaried,142166,737,0,20,Postgraduate,Referral,2023-03-02
CUST008187,29,Male,Tier 1,Karnal,Salaried,112688,801,0,5,School,Organic,2022-10-18
CUST008188,34,Female,Tier 1,Bihar Sharif,Business Owner,87689,728,1,16,Graduate,Referral,2022-05-27
CUST008189,31,Male,Tier 2,Allahabad,Gig Worker,28309,670,0,4,School,Organic,2022-11-16
CUST008190,34,Female,Tier 2,Chinsurah,Gig Worker,24041,617,0,3,Graduate,Organic,2023-11-17
CUST008191,26,Male,Tier 1,Bidhannagar,Student,0,564,0,0,Graduate,Social Media,2023-03-12
