signal_id,customer_id,month,monthly_inflow,monthly_outflow,closing_balance,balance_volatility,inflow_drop_flag,spending_shock_flag,missed_bill_payments,upi_transaction_count,new_loan_flag,stress_score
SIG00176335,CUST007348,2022-07,12975.38,11049.1,41231.83,Low,0,0,0,0,0,7
SIG00176336,CUST007348,2022-08,23989.85,18231.71,46989.97,Low,0,1,0,4,0,20
SIG00176337,CUST007348,2022-09,14930.92,12818.59,49102.31,Low,0,0,0,2,0,6
SIG00176338,CUST007348,2022-10,22518.97,17074.33,54546.95,Low,0,0,0,8,0,16
SIG00176339,CUST007348,2022-11,20324.25,14406.15,60465.05,Low,0,0,0,1,0,16
SIG00176340,CUST007348,2022-12,20415.58,16399.47,64481.16,Low,0,0,0,5,0,9
SIG00176341,CUST007348,2023-01,23069.28,35847.57,51702.88,Low,0,1,0,3,1,29
SIG00176342,CUST007348,2023-02,20973.39,39112.78,33563.48,Medium,0,0,0,4,0,50
SIG00176343,CUST007348,2023-03,18134.46,36714.09,14983.86,Medium,0,0,0,6,0,50
SIG00176344,CUST007348,2023-04,21112.43,47684.66,-11588.37,High,0,0,0,1,1,50
SIG00176345,CUST007348,2023-05,23091.43,41507.69,-30004.63,High,0,0,0,8,0,50
SIG00176346,CUST007348,2023-06,16348.86,41282.37,-54938.14,High,0,0,0,4,0,50
SIG00176347,CUST007348,2023-07,21519.64,41579.19,-74997.69,Medium,0,0,0,3,0,50
SIG00176348,CUST007348,2023-08,21647.55,50946.89,-104297.03,Medium,0,0,0,5,0,50
SIG00176349,CUST007348,2023-09,16356.84,44096.34,-132036.54,Low,0,0,0,3,0,39
SIG00176350,CUST007348,2023-10,16177.8,40462.73,-156321.47,Low,0,0,0,4,0,27
SIG00176351,CUST007348,2023-11,21265.67,49344.13,-184399.93,Low,0,0,0,6,0,26
SIG00176352,CUST007348,2023-12,19532.94,40393.6,-205260.58,Low,0,0,0,4,0,16
SIG00176353,CUST007349,2022-01,85803.79,49652.42,181536.18,Low,0,0,0,17,0,19
SIG00176354,CUST007349,2022-02,81981.92,51966.92,211551.18,Low,0,0,0,17,0,13
SIG00176355,CUST007349,2022-03,89212.25,65087.32,235676.1,Low,0,0,0,24,0,9
SIG00176356,CUST007349,2022-04,86282.88,64979.19,256979.79,Low,0,0,0,19,0,7
SIG00176357,CUST007349,2022-05,89040.46,71045.29,274974.96,Low,0,0,0,18,0,5
SIG00176358,CUST007349,2022-06,91091.44,50823.03,315243.37,Low,0,0,0,12,0,11
SIG00176359,CUST007349,2022-07,99041.12,77055.31,337229.18,Low,0,1,0,20,0,5
SIG00176360,CUST007349,2022-08,87405.71,55688.98,368945.92,Low,0,0,0,18,0,7
SIG00176361,CUST007349,2022-09,106774.1,60556.32,415163.69,Low,0,0,0,18,0,10
SIG00176362,CUST007349,2022-10,107242.97,64379.72,458026.95,Low,0,0,0,21,0,8
SIG00176363,CUST007349,2022-11,105712.99,70787.64,492952.29,Low,0,0,0,20,0,6
SIG00176364,CUST007349,2022-12,107926.49,74154.67,526724.1,Low,0,0,0,16,0,5
SIG00176365,CUST007349,2023-01,86733.1,59997.97,553459.24,Low,0,0,0,15,0,4
SIG00176366,CUST007349,2023-02,101259.59,60294.41,594424.42,Low,0,0,0,22,0,5
SIG00176367,CUST007349,2023-03,96202.77,70823.11,619804.07,Low,0,0,0,20,0,3
SIG00176368,CUST007349,2023-04,110932.86,83820.12,646916.82,Low,0,0,0,23,0,3
SIG00176369,CUST007349,2023-05,99462.33,64016.4,682362.75,Low,0,0,0,14,0,4
SIG00176370,CUST007349,2023-06,103049.62,69558.69,715853.68,Low,0,0,0,23,0,3
SIG00176371,CUST007349,2023-07,100600.78,64371.75,752082.72,Low,0,0,0,17,0,4
SIG00176372,CUST007349,2023-08,65054.78,45618.51,771518.99,Low,0,0,0,13,0,2
SIG00176373,CUST007349,2023-09,106385.53,65000.56,812903.95,Low,0,0,0,18,0,4
SIG00176374,CUST007349,2023-10,86849.02,67160.28,832592.69,Low,0,0,0,13,0,1
SIG00176375,CUST007349,2023-11,81994.56,57505.02,857082.23,Low,0,0,0,14,0,2
SIG00176376,CUST007349,2023-12,79704.87,55725.57,881061.53,Low,0,0,0,22,0,2
SIG00176377,CUST007350,2022-01,50915.25,35925.08,102768.48,Low,0,0,0,7,0,13
SIG00176378,CUST007350,2022-02,56958.37,33907.77,125819.08,Low,0,0,0,3,0,17
SIG00176379,CUST007350,2022-03,72150.66,38588.65,159381.1,Low,0,0,0,16,0,21
SIG00176380,CUST007350,2022-04,56022.52,36257.02,179146.6,Low,0,0,0,19,0,9
SIG00176381,CUST007350,2022-05,53253.27,36098.68,196301.19,Low,0,0,0,15,0,7
SIG00176382,CUST007350,2022-06,61160.57,47998.19,209463.57,Low,0,0,0,14,0,5
SIG00176383,CUST007350,2022-07,67707.44,39599.09,237571.91,Low,0,0,0,9,0,10
SIG00176384,CUST007350,2022-08,65135.88,36542.95,266164.84,Low,0,0,0,10,0,9
SIG00176385,CUST007350,2022-09,62863.3,31883.2,297144.94,Low,0,0,0,11,0,9
SIG00176386,CUST007350,2022-10,57244.77,36542.23,317847.48,Low,0,0,0,9,0,5
SIG00176387,CUST007350,2022-11,69674.08,38468.69,349052.87,Low,0,0,0,11,0,7
SIG00176388,CUST007350,2022-12,59028.68,36270.59,371810.96,Low,0,0,0,18,0,5
SIG00176389,CUST007350,2023-01,60624.88,45704.06,386731.78,Low,0,0,0,13,0,3
SIG00176390,CUST007350,2023-02,49027.66,38797.9,396961.54,Low,0,0,0,7,0,2
SIG00176391,CUST007350,2023-03,63925.73,42847.45,418039.82,Low,0,0,0,14,0,4
SIG00176392,CUST007350,2023-04,69040.27,37793.82,449286.26,Low,0,0,0,12,0,5
SIG00176393,CUST007350,2023-05,71901.77,55480.91,465707.13,Low,0,0,0,18,0,2
SIG00176394,CUST007350,2023-06,60792.53,41378.07,485121.58,Low,0,0,0,9,0,3
SIG00176395,CUST007350,2023-07,61628.32,34875.84,511874.06,Low,0,0,0,12,0,4
SIG00176396,CUST007350,2023-08,53539.21,31995.41,533417.86,Low,0,0,0,7,0,3
SIG00176397,CUST007350,2023-09,65106.06,46281.8,552242.12,Low,0,0,0,12,1,2
SIG00176398,CUST007350,2023-10,50082.84,19674.6,582650.36,Low,0,0,0,8,1,4
SIG00176399,CUST007350,2023-11,58706.0,52338.82,589017.54,Low,0,1,0,12,0,0
SIG00176400,CUST007350,2023-12,51086.54,44557.37,595546.71,Low,0,0,0,10,0,0
SIG00176401,CUST007351,2022-01,42531.8,26753.88,62867.46,Medium,0,0,0,8,0,26
SIG00176402,CUST007351,2022-02,43812.77,22057.01,84623.21,Medium,0,0,0,5,0,27
SIG00176403,CUST007351,2022-03,45744.74,31176.62,99191.33,Low,0,0,0,7,0,13
SIG00176404,CUST007351,2022-04,46901.34,25179.84,120912.83,Low,0,0,0,11,0,17
SIG00176405,CUST007351,2022-05,41463.21,18910.69,143465.35,Low,0,0,0,12,0,14
SIG00176406,CUST007351,2022-06,43703.97,23480.98,163688.34,Low,0,0,0,12,0,11
SIG00176407,CUST007351,2022-07,48095.58,25103.89,186680.04,Low,0,0,0,11,0,11
SIG00176408,CUST007351,2022-08,40714.37,16679.36,210715.05,Low,0,0,0,14,0,10
SIG00176409,CUST007351,2022-09,42078.04,24265.31,228527.77,Low,0,0,0,7,0,6
SIG00176410,CUST007351,2022-10,40127.5,27912.91,240742.36,Low,0,0,0,6,0,4
SIG00176411,CUST007351,2022-11,44264.31,20625.09,264381.59,Low,0,0,0,12,0,7
SIG00176412,CUST007351,2022-12,44646.77,26271.3,282757.06,Low,0,0,0,12,0,5
SIG00176413,CUST007351,2023-01,43718.72,25953.29,300522.49,Low,0,0,0,11,0,5
SIG00176414,CUST007351,2023-02,45740.63,30060.59,316202.53,Low,0,0,0,11,0,4
SIG00176415,CUST007351,2023-03,41745.21,23287.44,334660.3,Low,0,0,0,7,0,4
SIG00176416,CUST007351,2023-04,43388.54,24100.89,353947.95,Low,0,0,0,9,0,4
SIG00176417,CUST007351,2023-05,39813.31,20162.68,373598.58,Low,0,0,0,9,0,4
SIG00176418,CUST007351,2023-06,45364.95,28080.65,390882.88,Low,0,0,0,8,1,3
SIG00176419,CUST007351,2023-07,45248.65,24932.69,411198.84,Low,0,0,0,9,0,4
SIG00176420,CUST007351,2023-08,41847.65,54020.9,399025.58,Low,0,1,0,4,1,2
SIG00176421,CUST007351,2023-09,42518.06,46012.88,395530.76,Low,0,0,0,8,0,0
SIG00176422,CUST007351,2023-10,44625.65,36796.07,403360.34,Low,0,0,0,11,0,1
SIG00176423,CUST007351,2023-11,42492.85,49691.01,396162.18,Low,0,0,0,12,1,1
SIG00176424,CUST007351,2023-12,46666.32,45600.65,397227.84,Low,0,0,0,7,0,0
SIG00176425,CUST007352,2022-01,141234.07,76210.91,304455.58,Low,0,0,0,30,0,21
SIG00176426,CUST007352,2022-02,140477.41,90741.2,354191.78,Low,0,0,0,35,0,13
SIG00176427,CUST007352,2022-03,141779.35,59420.63,436550.5,Low,0,0,0,32,0,18
SIG00176428,CUST007352,2022-04,146824.19,69340.16,514034.54,Low,0,0,0,28,0,14
SIG00176429,CUST007352,2022-05,144012.2,88053.7,569993.04,Low,0,0,0,26,0,8
SIG00176430,CUST007352,2022-06,137806.32,58888.3,648911.06,Low,0,0,0,28,0,11
SIG00176431,CUST007352,2022-07,137571.11,94342.26,692139.91,Low,0,1,0,31,0,5
SIG00176432,CUST007352,2022-08,130275.45,66811.26,755604.1,Low,0,0,0,22,0,7
SIG00176433,CUST007352,2022-09,129672.46,68658.87,816617.69,Low,0,0,0,25,0,6
SIG00176434,CUST007352,2022-10,133019.74,62688.66,886948.77,Low,0,0,0,26,0,6
SIG00176435,CUST007352,2022-11,142805.74,69882.32,959872.2,Low,0,0,0,36,0,6
SIG00176436,CUST007352,2022-12,157409.52,85596.72,1031685.0,Low,0,0,0,40,0,5
SIG00176437,CUST007352,2023-01,146581.5,64287.82,1113978.68,Low,0,0,0,32,0,6
SIG00176438,CUST007352,2023-02,143622.26,81365.08,1176235.86,Low,0,0,0,41,0,4
SIG00176439,CUST007352,2023-03,133199.94,91673.12,1217762.68,Low,0,0,0,28,0,2
SIG00176440,CUST007352,2023-04,141274.73,90725.17,1268312.24,Low,0,0,0,33,0,3
SIG00176441,CUST007352,2023-05,142335.85,70820.63,1339827.46,Low,0,0,0,30,0,4
SIG00176442,CUST007352,2023-06,142120.21,78757.87,1403189.81,Low,0,0,0,20,0,3
SIG00176443,CUST007352,2023-07,144399.16,72252.49,1475336.48,Low,0,0,0,24,0,4
SIG00176444,CUST007352,2023-08,143314.92,95060.0,1523591.4,Low,0,0,0,29,0,2
SIG00176445,CUST007352,2023-09,149876.79,65974.59,1607493.61,Low,0,0,0,30,0,4
SIG00176446,CUST007352,2023-10,134472.73,58839.35,1683126.99,Low,0,0,0,20,0,3
SIG00176447,CUST007352,2023-11,133189.01,59177.84,1757138.16,Low,0,0,0,34,0,3
SIG00176448,CUST007352,2023-12,146628.88,63211.86,1840555.18,Low,0,0,0,24,0,3
SIG00176449,CUST007353,2022-01,15560.53,10763.51,17629.57,Medium,0,0,0,6,0,44
SIG00176450,CUST007353,2022-02,15662.44,13917.06,19374.95,Low,0,0,0,3,0,11
SIG00176451,CUST007353,2022-03,16251.67,12664.02,22962.6,Low,0,0,0,3,0,22
SIG00176452,CUST007353,2022-04,20721.23,13690.41,29993.42,Medium,0,0,0,4,0,36
SIG00176453,CUST007353,2022-05,16135.35,11236.63,34892.14,Low,0,0,0,5,0,19
SIG00176454,CUST007353,2022-06,13450.77,11284.28,37058.63,Low,0,0,0,2,0,7
SIG00176455,CUST007353,2022-07,19442.88,13041.06,43460.45,Low,0,0,0,3,0,20
SIG00176456,CUST007353,2022-08,13127.92,11486.37,45102.0,Low,0,0,0,2,0,4
SIG00176457,CUST007353,2022-09,15858.09,12388.46,48571.63,Low,0,0,0,1,0,9
SIG00176458,CUST007353,2022-10,17598.57,11442.24,54727.95,Low,0,0,0,3,0,15
SIG00176459,CUST007353,2022-11,17046.59,14342.58,57431.96,Low,0,0,0,4,0,5
SIG00176460,CUST007353,2022-12,15002.05,11508.47,60925.55,Low,0,0,0,4,0,7
SIG00176461,CUST007353,2023-01,18660.7,16773.85,62812.4,Low,0,0,0,2,0,3
SIG00176462,CUST007353,2023-02,15933.3,11990.49,66755.22,Low,0,0,0,6,0,7
SIG00176463,CUST007353,2023-03,17364.85,15507.25,68612.82,Low,0,0,0,1,0,3
SIG00176464,CUST007353,2023-04,19326.89,14040.38,73899.33,Low,0,0,0,5,0,9
SIG00176465,CUST007353,2023-05,16176.19,10843.04,79232.48,Low,0,0,0,0,0,8
SIG00176466,CUST007353,2023-06,17401.32,11747.9,84885.9,Low,0,0,0,2,0,8
SIG00176467,CUST007353,2023-07,18662.42,12931.41,90616.9,Low,0,0,0,4,0,8
SIG00176468,CUST007353,2023-08,18785.99,13015.91,96386.98,Low,0,0,0,1,0,7
SIG00176469,CUST007353,2023-09,17568.32,10636.07,103319.23,Low,0,0,0,4,0,8
SIG00176470,CUST007353,2023-10,16789.38,14324.36,105784.25,Low,0,0,0,3,0,2
SIG00176471,CUST007353,2023-11,18507.53,31089.94,93201.84,Low,0,1,0,7,1,14
SIG00176472,CUST007353,2023-12,20711.45,34501.88,79411.41,Low,0,0,0,3,0,17
SIG00176473,CUST007354,2022-01,7389.56,5581.74,31551.76,Low,1,0,0,3,0,29
SIG00176474,CUST007354,2022-02,8466.21,5220.49,34797.48,Low,1,0,0,4,0,35
SIG00176475,CUST007354,2022-03,22735.36,14995.85,42536.99,Low,0,1,0,3,0,33
SIG00176476,CUST007354,2022-04,27579.51,17969.56,52146.94,Low,0,0,0,2,0,33
SIG00176477,CUST007354,2022-05,20503.56,15837.3,56813.2,Low,0,0,0,3,0,13
SIG00176478,CUST007354,2022-06,24062.65,19533.79,61342.05,Low,0,0,0,8,0,11
SIG00176479,CUST007354,2022-07,24803.79,18779.86,67365.98,Low,0,0,0,8,0,14
SIG00176480,CUST007354,2022-08,22241.45,13566.04,76041.4,Low,0,0,0,6,0,19
SIG00176481,CUST007354,2022-09,27607.48,17425.35,86223.54,Low,0,0,0,5,0,20
SIG00176482,CUST007354,2022-10,27571.42,20241.39,93553.57,Low,0,0,0,5,0,12
SIG00176483,CUST007354,2022-11,22600.51,13783.19,102370.89,Low,0,0,0,6,0,14
SIG00176484,CUST007354,2022-12,20728.13,17029.36,106069.66,Low,0,0,0,3,0,5
SIG00176485,CUST007354,2023-01,23046.4,18225.16,110890.89,Low,0,0,0,5,0,6
SIG00176486,CUST007354,2023-02,23254.53,18262.93,115882.5,Low,0,0,0,3,0,6
SIG00176487,CUST007354,2023-03,22962.53,17535.66,121309.36,Low,0,0,0,6,0,7
SIG00176488,CUST007354,2023-04,23317.11,18955.54,125670.94,Low,0,0,0,5,1,5
SIG00176489,CUST007354,2023-05,26067.01,22931.1,128806.85,Low,0,0,1,2,0,13
SIG00176490,CUST007354,2023-06,20940.88,18460.15,131287.57,Low,0,0,1,7,0,12
SIG00176491,CUST007354,2023-07,18270.4,13637.33,135920.64,Low,0,0,1,7,0,15
SIG00176492,CUST007354,2023-08,15590.42,9471.57,142039.5,Low,0,0,1,4,0,16
SIG00176493,CUST007354,2023-09,19869.09,15332.64,146575.95,Low,0,1,1,3,0,14
SIG00176494,CUST007354,2023-10,19931.63,14590.02,151917.56,Low,0,0,1,1,0,15
SIG00176495,CUST007354,2023-11,25169.37,15378.87,161708.06,Low,0,0,1,8,0,19
SIG00176496,CUST007354,2023-12,23411.61,16359.97,168759.7,Low,0,0,1,9,0,16
SIG00176497,CUST007355,2022-01,77814.12,42737.98,161758.03,Low,0,0,0,11,0,22
SIG00176498,CUST007355,2022-02,76901.78,42895.32,195764.5,Low,0,0,0,12,0,16
SIG00176499,CUST007355,2022-03,88981.81,55150.95,229595.36,Low,0,0,0,20,0,13
SIG00176500,CUST007355,2022-04,79906.9,53818.14,255684.12,Low,0,0,0,13,0,9
SIG00176501,CUST007355,2022-05,91138.04,38915.58,307906.57,Low,0,0,0,26,0,16
SIG00176502,CUST007355,2022-06,84364.55,46557.82,345713.3,Low,0,0,0,10,0,9
SIG00176503,CUST007355,2022-07,89494.97,36193.04,399015.23,Low,0,0,0,17,0,12
SIG00176504,CUST007355,2022-08,83990.68,37645.78,445360.13,Low,0,0,0,12,0,9
SIG00176505,CUST007355,2022-09,78184.9,44008.09,479536.95,Low,0,0,0,9,0,6
SIG00176506,CUST007355,2022-10,83634.74,39494.55,523677.14,Low,0,0,0,15,0,7
SIG00176507,CUST007355,2022-11,88389.54,47070.28,564996.4,Low,0,0,0,23,0,6
SIG00176508,CUST007355,2022-12,84707.58,56178.16,593525.82,Low,0,0,0,16,0,4
SIG00176509,CUST007355,2023-01,91556.05,37232.59,647849.28,Low,0,0,0,21,0,7
SIG00176510,CUST007355,2023-02,82036.28,46935.6,682949.96,Low,0,0,0,17,0,4
SIG00176511,CUST007355,2023-03,78345.93,42539.63,718756.25,Low,0,0,0,13,0,4
SIG00176512,CUST007355,2023-04,86724.95,40972.96,764508.24,Low,0,0,0,19,0,5
SIG00176513,CUST007355,2023-05,87783.65,35240.92,817050.98,Low,0,0,0,16,0,5
SIG00176514,CUST007355,2023-06,86379.33,31654.48,871775.83,Low,0,0,0,9,1,5
SIG00176515,CUST007355,2023-07,81997.52,30953.04,922820.3,Low,0,0,0,19,0,4
SIG00176516,CUST007355,2023-08,84553.67,56876.37,950497.6,Low,0,1,0,15,0,2
SIG00176517,CUST007355,2023-09,85240.39,75991.14,959746.86,Low,0,0,0,15,0,0
SIG00176518,CUST007355,2023-10,82388.8,76375.96,965759.7,Low,0,0,0,15,0,0
SIG00176519,CUST007355,2023-11,85549.51,55663.06,995646.15,Low,0,0,0,20,0,2
SIG00176520,CUST007355,2023-12,83504.58,51171.48,1027979.24,Low,0,0,0,19,0,2
SIG00176521,CUST007356,2022-01,77534.14,46931.49,122375.39,Medium,0,0,0,11,0,26
SIG00176522,CUST007356,2022-02,69920.56,47009.81,145286.13,Low,0,0,0,12,0,14
SIG00176523,CUST007356,2022-03,76424.14,47879.09,173831.19,Low,0,0,0,15,0,15
SIG00176524,CUST007356,2022-04,64476.37,36272.94,202034.62,Low,0,0,0,14,0,12
SIG00176525,CUST007356,2022-05,89972.95,47525.37,244482.2,Low,0,0,0,22,0,16
SIG00176526,CUST007356,2022-06,85134.96,49736.79,279880.37,Low,0,0,0,16,0,11
SIG00176527,CUST007356,2022-07,75592.93,44717.0,310756.29,Low,0,0,0,16,1,8
SIG00176528,CUST007356,2022-08,71969.35,68643.15,314082.49,Low,0,1,0,8,0,0
SIG00176529,CUST007356,2022-09,80557.2,91029.37,303610.32,Low,0,0,0,14,0,2
SIG00176530,CUST007356,2022-10,84183.96,51109.02,336685.26,Low,0,0,0,18,0,8
SIG00176531,CUST007356,2022-11,57623.33,50174.42,344134.18,Low,0,0,0,7,0,1
SIG00176532,CUST007356,2022-12,86519.48,78089.41,352564.25,Low,0,1,0,19,1,1
SIG00176533,CUST007356,2023-01,87806.67,67173.03,373197.9,Low,0,0,0,18,0,4
SIG00176534,CUST007356,2023-02,55721.85,73418.07,355501.68,Low,0,0,0,18,0,3
SIG00176535,CUST007356,2023-03,84118.82,71846.84,367773.65,Low,0,0,0,14,0,2
SIG00176536,CUST007356,2023-04,64840.45,71751.44,360862.66,Low,0,0,0,16,0,1
SIG00176537,CUST007356,2023-05,69801.85,82054.71,348609.8,Low,0,0,0,18,1,2
SIG00176538,CUST007356,2023-06,68261.5,86399.4,330471.9,Low,0,0,0,11,0,4
SIG00176539,CUST007356,2023-07,72220.75,91380.96,311311.7,Low,0,0,0,10,0,4
SIG00176540,CUST007356,2023-08,81460.0,60632.16,332139.53,Low,0,0,0,17,0,5
SIG00176541,CUST007356,2023-09,82058.86,55838.78,358359.61,Low,0,0,0,18,0,6
SIG00176542,CUST007356,2023-10,88052.07,85652.92,360758.75,Low,0,1,0,19,0,0
SIG00176543,CUST007356,2023-11,76567.68,61191.18,376135.26,Low,0,0,0,18,0,3
SIG00176544,CUST007356,2023-12,75780.88,59349.45,392566.69,Low,0,0,0,15,0,3
SIG00176545,CUST007357,2022-01,190655.02,125157.44,400142.7,Low,0,0,0,36,0,15
SIG00176546,CUST007357,2022-02,190139.76,115741.99,474540.47,Low,0,0,0,43,0,14
SIG00176547,CUST007357,2022-03,197445.1,122528.49,549457.08,Low,0,0,0,40,0,12
SIG00176548,CUST007357,2022-04,196996.68,107924.92,638528.84,Low,0,0,0,46,0,12
SIG00176549,CUST007357,2022-05,192639.75,100195.03,730973.56,Low,0,0,0,33,0,11
SIG00176550,CUST007357,2022-06,171026.08,115514.41,786485.22,Low,0,0,0,33,0,6
SIG00176551,CUST007357,2022-07,188515.34,123451.12,851549.44,Low,0,0,0,36,0,6
SIG00176552,CUST007357,2022-08,154510.02,107390.67,898668.79,Low,0,0,0,29,0,4
SIG00176553,CUST007357,2022-09,192357.51,129819.95,961206.35,Low,0,0,0,41,0,5
SIG00176554,CUST007357,2022-10,186295.49,97302.26,1050199.59,Low,0,0,0,41,0,7
SIG00176555,CUST007357,2022-11,168649.48,126061.76,1092787.31,Low,0,0,0,29,1,3
SIG00176556,CUST007357,2022-12,187908.52,146206.55,1134489.28,Low,0,0,0,31,0,3
SIG00176557,CUST007357,2023-01,201871.36,101635.81,1234724.83,Low,0,0,0,35,0,7
SIG00176558,CUST007357,2023-02,219550.77,169806.12,1284469.48,Low,0,1,0,48,1,3
SIG00176559,CUST007357,2023-03,184423.26,181236.34,1287656.4,Low,0,0,0,34,0,0
SIG00176560,CUST007357,2023-04,65286.62,71145.45,1281797.57,Low,1,0,0,15,0,20
SIG00176561,CUST007357,2023-05,56064.49,49798.78,1288063.28,Low,1,0,0,12,0,20
SIG00176562,CUST007357,2023-06,185216.0,157046.68,1316232.6,Low,0,1,0,36,0,1
SIG00176563,CUST007357,2023-07,166952.0,164310.68,1318873.92,Low,0,0,0,37,0,0
SIG00176564,CUST007357,2023-08,177653.4,115537.52,1380989.8,Low,0,0,0,39,0,3
SIG00176565,CUST007357,2023-09,193570.36,143833.48,1430726.68,Low,0,0,1,36,0,12
SIG00176566,CUST007357,2023-10,186996.9,99983.54,1517740.04,Low,0,0,1,45,0,14
SIG00176567,CUST007357,2023-11,211889.62,198181.91,1531447.75,Low,0,1,1,48,0,10
SIG00176568,CUST007357,2023-12,179364.7,78883.69,1631928.76,Low,0,0,1,40,0,15
SIG00176569,CUST007358,2022-01,195626.81,127035.55,448020.28,Low,0,0,0,38,0,14
SIG00176570,CUST007358,2022-02,215863.33,109076.63,554806.98,Low,0,0,0,45,0,19
SIG00176571,CUST007358,2022-03,192642.83,150355.98,597093.83,Low,0,0,0,33,0,6
SIG00176572,CUST007358,2022-04,201816.92,102805.32,696105.43,Low,0,0,0,35,0,13
SIG00176573,CUST007358,2022-05,166209.6,100593.64,761721.4,Low,0,0,0,30,0,7
SIG00176574,CUST007358,2022-06,190821.15,97339.08,855203.47,Low,0,0,0,31,0,9
SIG00176575,CUST007358,2022-07,201821.31,152511.45,904513.32,Low,0,1,0,47,0,4
SIG00176576,CUST007358,2022-08,200987.97,128591.62,976909.67,Low,0,0,0,40,0,6
SIG00176577,CUST007358,2022-09,150589.28,117485.48,1010013.47,Low,0,0,0,34,0,2
SIG00176578,CUST007358,2022-10,163791.1,104698.23,1069106.33,Low,0,0,0,33,0,4
SIG00176579,CUST007358,2022-11,209833.35,129714.22,1149225.46,Low,0,0,0,35,0,5
SIG00176580,CUST007358,2022-12,199639.36,132184.96,1216679.86,Low,0,0,0,40,0,4
SIG00176581,CUST007358,2023-01,191460.82,129594.6,1278546.08,Low,0,0,0,46,0,4
SIG00176582,CUST007358,2023-02,159993.6,88044.1,1350495.58,Low,0,0,0,31,0,4
SIG00176583,CUST007358,2023-03,170083.22,126326.72,1394252.08,Low,0,0,0,36,0,2
SIG00176584,CUST007358,2023-04,185930.02,139626.55,1440555.55,Low,0,0,0,31,0,2
SIG00176585,CUST007358,2023-05,227720.7,125526.25,1542750.0,Low,0,0,0,52,0,5
SIG00176586,CUST007358,2023-06,176508.88,104873.18,1614385.7,Low,0,0,0,35,0,3
SIG00176587,CUST007358,2023-07,158978.09,106852.82,1666510.97,Low,0,0,0,19,0,2
SIG00176588,CUST007358,2023-08,172500.4,123296.85,1715714.52,Low,0,0,0,40,0,2
SIG00176589,CUST007358,2023-09,175868.56,119903.84,1771679.24,Low,0,0,0,32,0,2
SIG00176590,CUST007358,2023-10,200656.2,120929.23,1851406.21,Low,0,0,0,41,0,3
SIG00176591,CUST007358,2023-11,173910.6,92207.84,1933108.97,Low,0,0,0,40,0,3
SIG00176592,CUST007358,2023-12,175552.87,156175.0,1952486.84,Low,0,1,0,35,1,0
SIG00176593,CUST007359,2022-01,132395.91,90935.09,249310.47,Low,0,0,0,29,0,15
SIG00176594,CUST007359,2022-02,128296.04,79424.16,298182.35,Low,0,0,0,36,0,15
SIG00176595,CUST007359,2022-03,135725.34,76918.61,356989.07,Low,0,0,0,27,0,15
SIG00176596,CUST007359,2022-04,123607.15,75562.51,405033.71,Low,0,0,0,32,0,10
SIG00176597,CUST007359,2022-05,128067.88,83684.96,449416.63,Low,0,0,0,22,0,8
SIG00176598,CUST007359,2022-06,131106.36,66246.39,514276.61,Low,0,0,0,30,0,11
SIG00176599,CUST007359,2022-07,139701.14,64036.49,589941.26,Low,0,0,0,26,0,11
SIG00176600,CUST007359,2022-08,138540.98,65962.06,662520.18,Low,0,0,0,32,0,9
SIG00176601,CUST007359,2022-09,128346.06,56977.89,733888.34,Low,0,0,0,29,0,8
SIG00176602,CUST007359,2022-10,126387.65,73133.63,787142.37,Low,0,0,0,26,0,5
SIG00176603,CUST007359,2022-11,124148.11,79590.19,831700.29,Low,0,0,0,22,0,4
SIG00176604,CUST007359,2022-12,130079.01,76330.52,885448.78,Low,0,0,0,27,0,5
SIG00176605,CUST007359,2023-01,128341.78,79394.29,934396.27,Low,0,0,0,31,0,4
SIG00176606,CUST007359,2023-02,134313.38,118568.58,950141.06,Low,0,0,0,17,1,1
SIG00176607,CUST007359,2023-03,125071.7,105708.8,969503.96,Low,0,0,0,24,0,1
SIG00176608,CUST007359,2023-04,122010.4,114461.85,977052.51,Low,0,0,0,16,0,0
SIG00176609,CUST007359,2023-05,138779.16,98318.41,1017513.26,Low,0,0,0,21,0,3
SIG00176610,CUST007359,2023-06,125128.56,60584.03,1082057.78,Low,0,0,0,30,0,5
SIG00176611,CUST007359,2023-07,121771.95,53555.67,1150274.07,Low,0,0,0,27,0,5
SIG00176612,CUST007359,2023-08,125529.27,70897.32,1204906.02,Low,0,0,0,22,0,3
SIG00176613,CUST007359,2023-09,137848.06,91735.72,1251018.35,Low,0,0,0,33,0,3
SIG00176614,CUST007359,2023-10,136157.06,66514.98,1320660.43,Low,0,0,0,18,0,4
SIG00176615,CUST007359,2023-11,127745.54,79130.46,1369275.51,Low,0,0,0,20,1,2
SIG00176616,CUST007359,2023-12,128841.0,65874.8,1432241.71,Low,0,0,0,27,0,3
SIG00176617,CUST007360,2022-01,16368.91,11559.22,15912.31,Medium,0,0,0,1,0,50
SIG00176618,CUST007360,2022-02,17553.8,10614.58,22851.52,Medium,0,0,0,5,0,50
SIG00176619,CUST007360,2022-03,19857.38,14579.81,28129.09,Low,0,0,0,3,0,34
SIG00176620,CUST007360,2022-04,18658.61,14865.56,31922.14,Low,0,0,0,3,0,20
SIG00176621,CUST007360,2022-05,19125.29,12223.27,38824.16,Low,0,0,0,3,0,32
SIG00176622,CUST007360,2022-06,16989.97,12895.7,42918.44,Low,0,0,0,4,0,15
